"","GEOID20","GMS_dist"
"4563","42027000510","15"
"4564","42027000535","15"
"4565","42027000560","15"
"4566","42027000550","15"
"4567","42027000540","15"
"4568","42027000582","15"
"4569","42027000595","15"
"4570","42027000590","15"
"4571","42027000605","15"
"4572","42027000600","15"
"4573","42027000790","15"
"4574","42027000700","15"
"4575","42027000800","15"
"4576","42027000810","15"
"4577","42027000820","15"
"4578","42027000830","15"
"4579","42027000840","15"
"4580","42027000720","15"
"4581","42027000750","15"
"4582","42027000760","15"
"4583","42027000680","15"
"4584","42027000690","15"
"4585","42027000630","15"
"4586","42027000740","15"
"4587","42027000730","15"
"4588","42027000710","15"
"4589","42027000670","15"
"4590","42027000410","15"
"4591","42027000400","15"
"4592","42027000500","15"
"4593","42027000530","15"
"4594","42027000520","15"
"4595","42027000660","15"
"4596","42027000770","15"
"4597","42027000236","15"
"4598","42027000205","15"
"4599","42027000280","15"
"4600","42027000200","15"
"4601","42027000214","15"
"4602","42027000212","15"
"4603","42027000180","15"
"4604","42027000250","15"
"4605","42027000290","15"
"4606","42027000320","15"
"4607","42027000340","15"
"4608","42027000350","15"
"4609","42027000390","15"
"4610","42027000380","15"
"4611","42027000430","15"
"4612","42133000490","10"
"4613","42133000640","10"
"4614","42133000550","10"
"4615","42133000536","10"
"4616","42133000531","10"
"4617","42133000539","10"
"4618","42133000630","10"
"4619","42133000570","10"
"4620","42133000690","10"
"4621","42133000580","10"
"4622","42133000600","10"
"4623","42133000721","10"
"4624","42133000714","10"
"4625","42133000760","10"
"4626","42133000770","10"
"4627","42133000930","10"
"4628","42133000910","10"
"4629","42133000920","10"
"4630","42133000780","10"
"4631","42133000820","10"
"4632","42133000810","10"
"4633","42133000970","10"
"4634","42133000860","10"
"4635","42133000980","10"
"4636","42133001040","10"
"4637","42133001030","10"
"4638","42133000730","10"
"4639","42133001130","10"
"4640","42133001110","10"
"4641","42133001416","10"
"4642","42133001393","10"
"4643","42133001383","10"
"4644","42133001403","10"
"4645","42133001386","10"
"4646","42133001180","10"
"4647","42133001190","10"
"4648","42133001275","10"
"4649","42133001210","10"
"4650","42133001230","10"
"4651","42133001240","10"
"4652","42133001330","10"
"4653","42133001200","10"
"4654","42133001370","10"
"4655","42133001340","10"
"4656","42133001440","10"
"4657","42133000541","10"
"4658","42133001170","10"
"4659","42133000380","10"
"4660","42133000330","10"
"4661","42133000360","10"
"4662","42133000410","10"
"4663","42133000400","10"
"4664","42133000430","10"
"4665","42133000460","10"
"4666","42133000520","10"
"4667","42133000470","10"
"4668","42133000440","10"
"4669","42133000480","10"
"4670","42133000650","10"
"4671","42133000800","10"
"4672","42133000533","10"
"4673","42133000546","10"
"4674","42133000543","10"
"4675","42133000560","10"
"4676","42133000610","10"
"4677","42133000620","10"
"4678","42133000590","10"
"4679","42133000660","10"
"4680","42133000675","10"
"4681","42133000700","10"
"4682","42133000728","10"
"4683","42133000707","10"
"4684","42133000740","10"
"4685","42133000750","10"
"4686","42133000880","10"
"4687","42133000890","10"
"4688","42133000870","10"
"4689","42133000900","10"
"4690","42133000940","10"
"4691","42133000790","10"
"4692","42133000950","10"
"4693","42133000840","10"
"4694","42133000850","10"
"4695","42133000830","10"
"4696","42133000960","10"
"4697","42133000990","10"
"4698","42133001000","10"
"4699","42133001010","10"
"4700","42133001020","10"
"4701","42133001140","10"
"4702","42133001100","10"
"4703","42133001120","10"
"4704","42133001423","10"
"4705","42133001406","10"
"4706","42133001409","10"
"4707","42133001426","10"
"4708","42133001399","10"
"4709","42133001419","10"
"4710","42133001413","10"
"4711","42133001396","10"
"4712","42133001389","10"
"4713","42133001075","10"
"4714","42133001065","10"
"4715","42133001160","10"
"4716","42133001250","10"
"4717","42133001360","10"
"4718","42133001260","10"
"4719","42133001220","10"
"4720","42133001290","10"
"4721","42133001320","10"
"4722","42133001310","10"
"4723","42133001350","10"
"4724","42133001300","10"
"4725","42133001430","10"
"4726","42133001150","10"
"4727","42133000010","10"
"4728","42133000020","10"
"4729","42133000030","10"
"4730","42133000040","10"
"4731","42133000090","10"
"4732","42133000080","10"
"4733","42133000050","10"
"4734","42133000070","10"
"4735","42133000060","10"
"4736","42133000160","10"
"4737","42133000170","10"
"4738","42133000175","10"
"4739","42133000155","10"
"4740","42133000100","10"
"4741","42133000120","10"
"4742","42133000110","10"
"4743","42133000140","10"
"4744","42133000180","10"
"4745","42133000200","10"
"4746","42133000190","10"
"4747","42133000235","10"
"4748","42133000240","10"
"4749","42133000220","10"
"4750","42133000245","10"
"4751","42133000130","10"
"4752","42133000210","10"
"4753","42133000250","10"
"4754","42133000260","10"
"4755","42133000270","10"
"4756","42133000310","10"
"4757","42133000280","10"
"4758","42133000290","10"
"4759","42133000300","10"
"4760","42133000320","10"
"4761","42133000340","10"
"4762","42133000350","10"
"4763","42133000370","10"
"4764","42133000390","10"
"4765","42133000420","10"
"4766","42133000500","10"
"4767","42133000510","10"
"4768","42133000450","10"
"4769","42089000254","8"
"4770","42089000273","8"
"4771","42089000267","8"
"4772","42089000330","8"
"4773","42089000300","8"
"4774","42089000360","8"
"4775","42089000350","8"
"4776","42089000320","8"
"4777","42089000261","8"
"4778","42085000010","16"
"4779","42085000020","16"
"4780","42085000030","16"
"4781","42085000530","16"
"4782","42085001115","16"
"4783","42085000040","16"
"4784","42085000050","16"
"4785","42085000060","16"
"4786","42085000110","16"
"4787","42085000140","16"
"4788","42085000150","16"
"4789","42085000160","16"
"4790","42085000170","16"
"4791","42085000180","16"
"4792","42085000190","16"
"4793","42085000225","16"
"4794","42085000235","16"
"4795","42085000215","16"
"4796","42085000245","16"
"4797","42085000290","16"
"4798","42085000280","16"
"4799","42085000310","16"
"4800","42085000300","16"
"4801","42085000270","16"
"4802","42085000320","16"
"4803","42085000340","16"
"4804","42085000330","16"
"4805","42085000395","16"
"4806","42085000425","16"
"4807","42085000475","16"
"4808","42085000385","16"
"4809","42085000435","16"
"4810","42085000365","16"
"4811","42085000405","16"
"4812","42085000375","16"
"4813","42085000480","16"
"4814","42085000490","16"
"4815","42085000500","16"
"4816","42085000465","16"
"4817","42085000960","16"
"4818","42085000455","16"
"4819","42085000415","16"
"4820","42085000445","16"
"4821","42085000540","16"
"4822","42085000355","16"
"4823","42085000550","16"
"4824","42085000575","16"
"4825","42085000565","16"
"4826","42085000590","16"
"4827","42085000600","16"
"4828","42085000610","16"
"4829","42085000620","16"
"4830","42085000630","16"
"4831","42085000640","16"
"4832","42085000650","16"
"4833","42085000680","16"
"4834","42085000690","16"
"4835","42085000660","16"
"4836","42085000670","16"
"4837","42085000710","16"
"4838","42085000700","16"
"4839","42085000895","16"
"4840","42085000885","16"
"4841","42085000940","16"
"4842","42085000950","16"
"4843","42085000765","16"
"4844","42085000775","16"
"4845","42085000735","16"
"4846","42085000755","16"
"4847","42085001020","16"
"4848","42085001030","16"
"4849","42085001070","16"
"4850","42085000825","16"
"4851","42085001080","16"
"4852","42085001090","16"
"4853","42085001040","16"
"4854","42085001055","16"
"4855","42085000835","16"
"4856","42085001100","16"
"4857","42055000020","12"
"4858","42055000050","12"
"4859","42055000010","12"
"4860","42055000040","12"
"4861","42055000030","12"
"4862","42055000080","12"
"4863","42055000150","12"
"4864","42055000105","12"
"4865","42055000060","12"
"4866","42055000070","12"
"4867","42055000140","12"
"4868","42055000120","12"
"4869","42055000130","12"
"4870","42055000090","12"
"4871","42055000170","12"
"4872","42055000160","12"
"4873","42055000390","12"
"4874","42055000190","12"
"4875","42055000180","12"
"4876","42055000200","12"
"4877","42055000219","12"
"4878","42055000240","12"
"4879","42055000310","12"
"4880","42055000315","12"
"4881","42055000305","12"
"4882","42055000229","12"
"4883","42055000285","12"
"4884","42055000213","12"
"4885","42055000216","12"
"4886","42055000226","12"
"4887","42055000270","12"
"4888","42055000250","12"
"4889","42055000260","12"
"4890","42055000223","12"
"4891","42055000320","12"
"4892","42055000340","12"
"4893","42055000280","12"
"4894","42055000330","12"
"4895","42055000350","12"
"4896","42055000440","12"
"4897","42077000010","7"
"4898","42077000230","7"
"4899","42077000160","7"
"4900","42077000150","7"
"4901","42077000120","7"
"4902","42077000095","7"
"4903","42077000220","7"
"4904","42077000200","7"
"4905","42077000560","7"
"4906","42077000130","7"
"4907","42077000210","7"
"4908","42077000290","7"
"4909","42077000480","7"
"4910","42077000420","7"
"4911","42077000110","7"
"4912","42077000190","7"
"4913","42077000060","7"
"4914","42077000050","7"
"4915","42077000470","7"
"4916","42077000510","7"
"4917","42077000460","7"
"4918","42077000040","7"
"4919","42077000500","7"
"4920","42077000390","7"
"4921","42077000410","7"
"4922","42077000380","7"
"4923","42077000340","7"
"4924","42077000350","7"
"4925","42077000530","7"
"4926","42077000080","7"
"4927","42077000430","7"
"4928","42077000300","7"
"4929","42077000070","7"
"4930","42077000550","7"
"4931","42077000170","7"
"4932","42077000140","7"
"4933","42077000370","7"
"4934","42077000540","7"
"4935","42077000670","7"
"4936","42077000640","7"
"4937","42077000660","7"
"4938","42077000610","7"
"4939","42077001090","7"
"4940","42077001052","7"
"4941","42077000590","7"
"4942","42077001040","7"
"4943","42077000730","7"
"4944","42077000750","7"
"4945","42077001060","7"
"4946","42077000760","7"
"4947","42077000830","7"
"4948","42077000800","7"
"4949","42077000780","7"
"4950","42077000860","7"
"4951","42077000870","7"
"4952","42077000900","7"
"4953","42077000880","7"
"4954","42077000924","7"
"4955","42077000950","7"
"4956","42077001100","7"
"4957","42077001120","7"
"4958","42077001251","7"
"4959","42077001258","7"
"4960","42077001222","7"
"4961","42077001257","7"
"4962","42077000990","7"
"4963","42077001020","7"
"4964","42077001210","7"
"4965","42077001200","7"
"4966","42077001160","7"
"4967","42077001450","7"
"4968","42077001440","7"
"4969","42077001425","7"
"4970","42077001410","7"
"4971","42077001370","7"
"4972","42077001290","7"
"4973","42077001320","7"
"4974","42077001350","7"
"4975","42077001314","7"
"4976","42055000370","12"
"4977","42055000380","12"
"4978","42055000360","12"
"4979","42055000510","12"
"4980","42055000500","12"
"4981","42055000520","12"
"4982","42055000650","12"
"4983","42055000725","12"
"4984","42055000670","12"
"4985","42055000660","12"
"4986","42055000690","12"
"4987","42055000705","12"
"4988","42055000640","12"
"4989","42055000490","12"
"4990","42055000580","12"
"4991","42055000560","12"
"4992","42055000530","12"
"4993","42055000550","12"
"4994","42055000543","12"
"4995","42055000546","12"
"4996","42055000570","12"
"4997","42055000590","12"
"4998","42055000635","12"
"4999","42055000620","12"
"5000","42055000610","12"
"5001","42055000630","12"
"5002","42055000600","12"
"5003","42077001400","7"
"5004","42077001340","7"
"5005","42077000310","7"
"5006","42077000360","7"
"5007","42077000520","7"
"5008","42077000490","7"
"5009","42077000570","7"
"5010","42077000020","7"
"5011","42077000440","7"
"5012","42077000400","7"
"5013","42077000330","7"
"5014","42077000180","7"
"5015","42077000030","7"
"5016","42077000250","7"
"5017","42077000280","7"
"5018","42077000270","7"
"5019","42077000260","7"
"5020","42077000240","7"
"5021","42077000320","7"
"5022","42077000450","7"
"5023","42077000620","7"
"5024","42077000680","7"
"5025","42077000650","7"
"5026","42077000690","7"
"5027","42077000580","7"
"5028","42077000630","7"
"5029","42077001070","7"
"5030","42077001080","7"
"5031","42077000700","7"
"5032","42077000710","7"
"5033","42077000600","7"
"5034","42077000720","7"
"5035","42077001055","7"
"5036","42077001030","7"
"5037","42077000740","7"
"5038","42077000770","7"
"5039","42077000810","7"
"5040","42077000840","7"
"5041","42077000820","7"
"5042","42077000790","7"
"5043","42077000850","7"
"5044","42077000930","7"
"5045","42077000892","7"
"5046","42077000920","7"
"5047","42077000922","7"
"5048","42077000912","7"
"5049","42077000940","7"
"5050","42077000928","7"
"5051","42077000970","7"
"5052","42077000960","7"
"5053","42077001110","7"
"5054","42077000926","7"
"5055","42077001256","7"
"5056","42077001240","7"
"5057","42077000980","7"
"5058","42077001230","7"
"5059","42077001255","7"
"5060","42077001025","7"
"5061","42077001000","7"
"5062","42077001022","7"
"5063","42077001011","7"
"5064","42077001150","7"
"5065","42077001190","7"
"5066","42077001130","7"
"5067","42077001270","7"
"5068","42077001170","7"
"5069","42077001460","7"
"5070","42077001140","7"
"5071","42077001260","7"
"5072","42077001390","7"
"5073","42077001360","7"
"5074","42077001380","7"
"5075","42077001430","7"
"5076","42077001310","7"
"5077","42077001330","7"
"5078","42077001470","7"
"5079","42077001301","7"
"5080","42077001280","7"
"5081","42077001312","7"
"5082","42089000005","8"
"5083","42089000015","8"
"5084","42089000026","8"
"5085","42089000036","8"
"5086","42089000023","8"
"5087","42089000033","8"
"5088","42089000043","8"
"5089","42089000046","8"
"5090","42089000053","8"
"5091","42089000056","8"
"5092","42089000060","8"
"5093","42089000110","8"
"5094","42089000100","8"
"5095","42089000090","8"
"5096","42089000120","8"
"5097","42089000070","8"
"5098","42089000080","8"
"5099","42089000130","7"
"5100","42089000150","8"
"5101","42089000176","8"
"5102","42089000190","8"
"5103","42089000204","8"
"5104","42089000218","8"
"5105","42089000230","8"
"5106","42089000279","8"
"5107","42089000291","8"
"5108","42089000285","8"
"5109","42089000340","8"
"5110","42089000310","8"
"5111","42089000297","8"
"5112","42089000370","8"
"5113","42089000140","8"
"5114","42089000173","8"
"5115","42089000180","8"
"5116","42089000197","8"
"5117","42089000211","8"
"5118","42089000220","7"
"5119","42089000240","7"
"5120","42089000256","8"
"5121","42059000104","13"
"5122","42059000102","13"
"5123","42041000601","12"
"5124","42041000622","12"
"5125","42041000621","12"
"5126","42041000602","12"
"5127","42085001005","16"
"5128","42085000862","16"
"5129","42085000974","16"
"5130","42085000515","16"
"5131","42085000125","16"
"5132","42085000972","16"
"5133","42085000072","16"
"5134","42097000210","9"
"5135","42097000190","9"
"5136","42097000220","9"
"5137","42097000200","9"
"5138","42097000230","9"
"5139","42097000240","9"
"5140","42097000255","9"
"5141","42097000280","9"
"5142","42097000270","9"
"5143","42097000290","9"
"5144","42097000300","9"
"5145","42097000310","9"
"5146","42097000320","9"
"5147","42097000445","9"
"5148","42097000425","9"
"5149","42097000405","9"
"5150","42097000475","9"
"5151","42097000330","9"
"5152","42097000390","9"
"5153","42097000355","9"
"5154","42097000375","9"
"5155","42097000360","9"
"5156","42097000510","9"
"5157","42097000500","9"
"5158","42097000490","9"
"5159","42097000530","9"
"5160","42097000540","9"
"5161","42097000550","9"
"5162","42097000570","9"
"5163","42097000520","9"
"5164","42097000580","9"
"5165","42097000630","9"
"5166","42097000670","9"
"5167","42097000600","9"
"5168","42097000590","9"
"5169","42097000650","9"
"5170","42097000680","9"
"5171","42097000720","9"
"5172","42097000730","9"
"5173","42125001510","14"
"5174","42125001540","14"
"5175","42125001610","14"
"5176","42125001550","14"
"5177","42125001570","14"
"5178","42125001620","14"
"5179","42125001635","14"
"5180","42125001780","14"
"5181","42125001760","14"
"5182","42125001745","14"
"5183","42125001815","14"
"5184","42125001845","14"
"5185","42125001920","14"
"5186","42125001830","14"
"5187","42125001970","14"
"5188","42125001990","14"
"5189","42125002020","14"
"5190","42125002045","14"
"5191","42125001460","14"
"5192","42125000485","14"
"5193","42125000590","14"
"5194","42125000540","14"
"5195","42125000580","14"
"5196","42125000550","14"
"5197","42125000610","14"
"5198","42125000630","14"
"5199","42125000645","14"
"5200","42125000765","14"
"5201","42125000735","14"
"5202","42125000700","14"
"5203","42125000810","14"
"5204","42125000800","14"
"5205","42125000830","14"
"5206","42125000860","14"
"5207","42125000890","14"
"5208","42125000900","14"
"5209","42125000930","14"
"5210","42125000940","14"
"5211","42125000960","14"
"5212","42125000980","14"
"5213","42125001010","14"
"5214","42125001030","14"
"5215","42125001075","14"
"5216","42125001090","14"
"5217","42125001125","14"
"5218","42125001165","14"
"5219","42125001140","14"
"5220","42125001200","14"
"5221","42125001220","14"
"5222","42125001190","14"
"5223","42125001240","14"
"5224","42125001270","14"
"5225","42125001310","14"
"5226","42125001300","14"
"5227","42125001375","14"
"5228","42125001430","14"
"5229","42097000620","9"
"5230","42097000690","9"
"5231","42097000780","9"
"5232","42097000790","9"
"5233","42097000770","9"
"5234","42097000740","9"
"5235","42097000840","9"
"5236","42097000850","9"
"5237","42097000880","9"
"5238","42097000750","9"
"5239","42097000760","9"
"5240","42097000860","9"
"5241","42097000900","9"
"5242","42097000890","9"
"5243","42097000935","9"
"5244","42097000910","9"
"5245","42097000920","9"
"5246","42125001420","14"
"5247","42125001390","14"
"5248","42125001470","14"
"5249","42125001410","14"
"5250","42125001500","14"
"5251","42125001520","14"
"5252","42125001530","14"
"5253","42125001580","14"
"5254","42125001560","14"
"5255","42125001590","14"
"5256","42125001600","14"
"5257","42125001630","14"
"5258","42125001645","14"
"5259","42125001720","14"
"5260","42125001790","14"
"5261","42125001730","14"
"5262","42125001770","14"
"5263","42125001945","14"
"5264","42125001900","14"
"5265","42125001850","14"
"5266","42125001910","14"
"5267","42125001890","14"
"5268","42125001875","14"
"5269","42125001860","14"
"5270","42125001980","14"
"5271","42125002000","14"
"5272","42125002010","14"
"5273","42125002030","14"
"5274","42125001450","14"
"5275","42125001710","14"
"5276","42125000010","14"
"5277","42125000030","14"
"5278","42125000020","14"
"5279","42125000040","14"
"5280","42125000050","14"
"5281","42125000070","14"
"5282","42125000080","14"
"5283","42125000095","14"
"5284","42125000130","14"
"5285","42125000125","14"
"5286","42125000110","14"
"5287","42125000140","14"
"5288","42125000160","14"
"5289","42125000185","14"
"5290","42125000215","14"
"5291","42125000170","14"
"5292","42125000235","14"
"5293","42125000190","14"
"5294","42125000280","14"
"5295","42125000290","14"
"5296","42125000260","14"
"5297","42125000340","14"
"5298","42125000330","14"
"5299","42125000300","14"
"5300","42125000320","14"
"5301","42125000310","14"
"5302","42125000450","14"
"5303","42125000430","14"
"5304","42125000420","14"
"5305","42125000440","14"
"5306","42125000460","14"
"5307","42097000020","9"
"5308","42097000010","9"
"5309","42097000070","9"
"5310","42097000060","9"
"5311","42097000030","9"
"5312","42097000040","9"
"5313","42097000050","9"
"5314","42097000110","9"
"5315","42097000120","9"
"5316","42097000130","9"
"5317","42097000140","9"
"5318","42097000830","9"
"5319","42097000150","9"
"5320","42097000160","9"
"5321","42097000170","9"
"5322","42097000180","9"
"5323","42125000410","14"
"5324","42125000520","14"
"5325","42125000490","14"
"5326","42125000500","14"
"5327","42125000530","14"
"5328","42125000570","14"
"5329","42125000600","14"
"5330","42125000620","14"
"5331","42125000650","14"
"5332","42125000670","14"
"5333","42125000715","14"
"5334","42125000745","14"
"5335","42125001700","14"
"5336","42125000790","14"
"5337","42125000820","14"
"5338","42125000840","14"
"5339","42125000880","14"
"5340","42125000920","14"
"5341","42125000950","14"
"5342","42125000970","14"
"5343","42125000995","14"
"5344","42125001020","14"
"5345","42125001040","14"
"5346","42125001050","14"
"5347","42125001105","14"
"5348","42125001150","14"
"5349","42125001180","14"
"5350","42125001210","14"
"5351","42125001230","14"
"5352","42125001250","14"
"5353","42125001290","14"
"5354","42125001385","14"
"5355","42125001440","14"
"5356","42125001480","14"
"5357","42125001490","14"
"5358","42125001400","14"
"5359","42055000402","12"
"5360","42055000422","12"
"5361","42055000462","12"
"5362","42055000412","12"
"5363","42055000472","12"
"5364","42055000452","12"
"5365","42091000915","4"
"5366","42091001742","4"
"5367","42091001091","1"
"5368","42091000918","4"
"5369","42091002195","4"
"5370","42091001092","1"
"5371","42091003077","1"
"5372","42091001741","4"
"5373","42091001731","4"
"5374","42091001430","4"
"5375","42091001144","1"
"5376","42091001085","1"
"5377","42091001143","1"
"5378","42091001036","1"
"5379","42091001732","4"
"5380","42001000210","10"
"5381","42095000008","7"
"5382","42095000012","7"
"5383","42105000245","15"
"5384","42121000596","15"
"5385","42121000126","15"
"5386","42121000136","15"
"5387","42121000116","15"
"5388","42131000075","9"
"5389","42125000692","14"
"5390","42125001348","14"
"5391","42125000682","14"
"5392","42125001336","14"
"5393","42125000392","14"
"5394","42125001356","14"
"5395","42125000372","14"
"5396","42125001672","14"
"5397","42125001688","14"
"5398","42125000358","14"
"5399","42125001328","14"
"5400","42125001692","14"
"5401","42125000378","14"
"5402","42125000384","14"
"5403","42125000364","14"
"5404","42125001368","14"
"5405","42125001318","14"
"5406","42125000352","14"
"5407","42125001662","14"
"5408","42125001332","14"
"5409","42125001652","14"
"5410","42125001362","14"
"5411","42125000398","14"
"5412","42125001682","14"
"5413","42125001324","14"
"5414","42051000300","13"
"5415","42051000055","13"
"5416","42051000085","13"
"5417","42075000350","11"
"5418","42087000042","12"
"5419","42087000044","12"
"5420","42129000530","13"
"5421","42129001930","13"
"5422","42129000860","13"
"5423","42129000250","13"
"5424","42129002500","13"
"5425","42129000190","13"
"5426","42129000410","13"
"5427","42129001110","13"
"5428","42129002930","13"
"5429","42129002340","13"
"5430","42129002580","13"
"5431","42129002420","13"
"5432","42129001780","13"
"5433","42129000390","13"
"5434","42129000020","13"
"5435","42129002440","13"
"5436","42129000900","13"
"5437","42129001030","13"
"5438","42129000970","13"
"5439","42129000850","13"
"5440","42129001630","13"
"5441","42129001820","13"
"5442","42129002460","13"
"5443","42129002890","13"
"5444","42129001160","13"
"5445","42129002210","13"
"5446","42129002760","13"
"5447","42129003010","13"
"5448","42129002095","13"
"5449","42129001230","13"
"5450","42129002852","13"
"5451","42129001060","13"
"5452","42129000570","13"
"5453","42129001670","13"
"5454","42129001600","13"
"5455","42129000100","13"
"5456","42129002640","13"
"5457","42129000080","13"
"5458","42045003445","5"
"5459","42045000630","5"
"5460","42045000578","5"
"5461","42045002530","5"
"5462","42045001600","5"
"5463","42045001410","5"
"5464","42045001880","5"
"5465","42045001020","5"
"5466","42045001310","5"
"5467","42049000075","16"
"5468","42005000720","15"
"5469","42005000075","15"
"5470","42005000090","15"
"5471","42005000650","15"
"5472","42005000470","15"
"5473","42005000015","15"
"5474","42129001580","13"
"5475","42129000840","13"
"5476","42129002250","13"
"5477","42129000930","13"
"5478","42129000550","13"
"5479","42129002300","13"
"5480","42129002920","13"
"5481","42129000120","13"
"5482","42129002851","13"
"5483","42129002470","13"
"5484","42129001100","13"
"5485","42129000160","13"
"5486","42129000670","13"
"5487","42045000940","5"
"5488","42045002845","5"
"5489","42045002570","5"
"5490","42045000210","5"
"5491","42005000670","15"
"5492","42045000160","5"
"5493","42045000930","5"
"5494","42045003240","5"
"5495","42045001930","5"
"5496","42045002210","5"
"5497","42045002810","5"
"5498","42045003730","5"
"5499","42045001150","5"
"5500","42045000112","5"
"5501","42045003520","5"
"5502","42045001650","5"
"5503","42045003790","5"
"5504","42045003770","5"
"5505","42045000950","5"
"5506","42045002085","5"
"5507","42045000820","5"
"5508","42045000960","5"
"5509","42049001000","16"
"5510","42049000960","16"
"5511","42049000980","16"
"5512","42049000990","16"
"5513","42049000730","16"
"5514","42049000710","16"
"5515","42049000810","16"
"5516","42049000690","16"
"5517","42049000640","16"
"5518","42049001280","16"
"5519","42049001250","16"
"5520","42049001305","16"
"5521","42049001180","16"
"5522","42049001100","16"
"5523","42049000181","16"
"5524","42045000710","5"
"5525","42045000720","5"
"5526","42045003720","5"
"5527","42045001490","5"
"5528","42045002500","5"
"5529","42045002072","5"
"5530","42045000810","5"
"5531","42045003048","5"
"5532","42045003830","5"
"5533","42045001580","5"
"5534","42045002800","5"
"5535","42045000880","5"
"5536","42045000360","5"
"5537","42045002020","5"
"5538","42045001520","5"
"5539","42045002650","5"
"5540","42045000530","5"
"5541","42045003210","5"
"5542","42045001730","5"
"5543","42045000828","5"
"5544","42045002490","5"
"5545","42045001860","5"
"5546","42045003053","5"
"5547","42045000220","5"
"5548","42045000070","5"
"5549","42045002863","5"
"5550","42045002750","5"
"5551","42045003950","5"
"5552","42049000200","16"
"5553","42049000245","16"
"5554","42049000630","16"
"5555","42049000480","16"
"5556","42049001210","16"
"5557","42049001130","16"
"5558","42049001150","16"
"5559","42049000470","16"
"5560","42049000540","16"
"5561","42049000490","16"
"5562","42049000530","16"
"5563","42049000440","16"
"5564","42049001240","16"
"5565","42049001220","16"
"5566","42049000650","16"
"5567","42045003000","5"
"5568","42045001050","5"
"5569","42045001380","5"
"5570","42045000370","5"
"5571","42045002460","5"
"5572","42045003088","5"
"5573","42045001450","5"
"5574","42045001955","5"
"5575","42045002321","6"
"5576","42045000700","5"
"5577","42045001480","5"
"5578","42045000230","5"
"5579","42045000990","5"
"5580","42045000240","5"
"5581","42045003540","5"
"5582","42045003291","5"
"5583","42045001290","5"
"5584","42045001630","5"
"5585","42045001300","5"
"5586","42045001790","5"
"5587","42045003083","5"
"5588","42045002700","5"
"5589","42045000851","5"
"5590","42045001510","5"
"5591","42045000105","5"
"5592","42045001200","5"
"5593","42045003068","5"
"5594","42045003630","5"
"5595","42045002260","5"
"5596","42045003362","5"
"5597","42045000040","5"
"5598","42045001230","5"
"5599","42045003491","5"
"5600","42045001000","5"
"5601","42045002755","5"
"5602","42045001820","5"
"5603","42045003250","5"
"5604","42045000177","6"
"5605","42045002970","5"
"5606","42045002400","6"
"5607","42045001550","5"
"5608","42045001070","5"
"5609","42045002045","5"
"5610","42045003590","5"
"5611","42045002805","5"
"5612","42045003751","5"
"5613","42045000836","5"
"5614","42045000545","5"
"5615","42045003455","5"
"5616","42045000760","5"
"5617","42045000174","6"
"5618","42045002850","5"
"5619","42045001015","5"
"5620","42045002928","5"
"5621","42045002670","5"
"5622","42045002960","5"
"5623","42045001980","5"
"5624","42045002980","5"
"5625","42045000270","5"
"5626","42045002630","5"
"5627","42045003430","5"
"5628","42045001400","5"
"5629","42045000510","5"
"5630","42045000831","5"
"5631","42045001340","5"
"5632","42045000101","5"
"5633","42045002310","5"
"5634","42045002710","5"
"5635","42045002430","6"
"5636","42045001810","5"
"5637","42045000010","5"
"5638","42045000050","5"
"5639","42045000103","5"
"5640","42045002000","5"
"5641","42045000562","5"
"5642","42045003910","5"
"5643","42045002170","6"
"5644","42045002510","5"
"5645","42045000900","5"
"5646","42045003220","5"
"5647","42045003020","5"
"5648","42045001640","5"
"5649","42045002560","5"
"5650","42045002345","6"
"5651","42045003510","5"
"5652","42045001360","5"
"5653","42045001780","5"
"5654","42045002420","6"
"5655","42049001260","16"
"5656","42049000390","16"
"5657","42049001020","16"
"5658","42049001050","16"
"5659","42049001060","16"
"5660","42049001350","16"
"5661","42049001360","16"
"5662","42049001370","16"
"5663","42049001520","16"
"5664","42049001510","16"
"5665","42049001380","16"
"5666","42049001410","16"
"5667","42049001430","16"
"5668","42049001460","16"
"5669","42049000570","16"
"5670","42045000834","5"
"5671","42045001760","5"
"5672","42045001460","5"
"5673","42045002099","5"
"5674","42045001240","5"
"5675","42045000290","5"
"5676","42045000130","5"
"5677","42045003570","5"
"5678","42045001975","5"
"5679","42045002440","6"
"5680","42045002660","5"
"5681","42045002760","5"
"5682","42045002916","5"
"5683","42045001350","5"
"5684","42045001990","5"
"5685","42045003320","5"
"5686","42045001690","5"
"5687","42045003550","5"
"5688","42045002390","6"
"5689","42045002120","5"
"5690","42045003560","5"
"5691","42045003840","5"
"5692","42045001270","5"
"5693","42045003580","5"
"5694","42045001040","5"
"5695","42045003120","5"
"5696","42045000080","5"
"5697","42045002720","5"
"5698","42045002290","5"
"5699","42045003050","5"
"5700","42045000640","5"
"5701","42045002890","5"
"5702","42045002250","5"
"5703","42045001100","5"
"5704","42045003401","5"
"5705","42045003620","5"
"5706","42045001610","5"
"5707","42045001470","5"
"5708","42045003440","5"
"5709","42045000020","5"
"5710","42045000980","5"
"5711","42045003230","5"
"5712","42045001170","5"
"5713","42045002520","5"
"5714","42045003900","5"
"5715","42045002870","5"
"5716","42045001090","5"
"5717","42045002921","5"
"5718","42045000890","5"
"5719","42045001660","5"
"5720","42045002620","5"
"5721","42045001390","5"
"5722","42045000860","5"
"5723","42045000190","5"
"5724","42045000770","5"
"5725","42045000060","5"
"5726","42045001210","5"
"5727","42045002780","5"
